sweep,theta_deg,psi_deg,x,y,z_name,pos_err_mm,axis_err_deg,pos_ok,axis_ok,q4_required_deg,support_clearance_mm,pass
pin,0.0,0.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,0.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,15.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,15.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,30.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,30.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,45.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,45.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,60.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,60.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,75.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,75.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,90.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,90.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,105.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,105.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,120.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,120.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,135.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,135.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,150.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,150.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,165.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,165.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,180.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,180.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,195.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,195.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,210.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,210.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,225.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,225.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,240.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,240.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,255.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,255.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,270.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,270.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,285.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,285.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,300.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,300.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,315.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,315.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,330.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,330.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,0.0,345.0,0.21369616873214542,-0.19571919576125169,descend,0.0337,0.4457,True,True,90.0,50.0637,True
pin,0.0,345.0,0.21369616873214542,-0.19571919576125169,approach,0.1159,1.431,True,True,90.0,90.1927,True
pin,3.0,0.0,0.21369616873214542,-0.19571919576125169,descend,0.0043,2.0268,True,True,90.0,49.8608,True
pin,3.0,0.0,0.21369616873214542,-0.19571919576125169,approach,0.0686,2.2133,True,True,90.0,89.9215,True
pin,3.0,15.0,0.21369616873214542,-0.19571919576125169,descend,0.01,2.5334,True,True,90.0,49.7709,True
pin,3.0,15.0,0.21369616873214542,-0.19571919576125169,approach,0.0806,2.7337,True,True,90.0,89.8337,True
pin,3.0,30.0,0.21369616873214542,-0.19571919576125169,descend,0.0197,2.8731,True,True,90.0,49.665,True
pin,3.0,30.0,0.21369616873214542,-0.19571919576125169,approach,0.0953,3.1041,True,True,90.0,89.7308,True
pin,3.0,45.0,0.21369616873214542,-0.19571919576125169,descend,0.031,3.0252,True,True,90.0,49.551,True
pin,3.0,45.0,0.21369616873214542,-0.19571919576125169,approach,0.1121,3.3044,True,True,90.0,89.6211,True
pin,3.0,60.0,0.21369616873214542,-0.19571919576125169,descend,0.043,2.9829,True,True,-90.0,49.4658,True
pin,3.0,60.0,0.21369616873214542,-0.19571919576125169,approach,0.13,3.3332,True,True,90.0,89.5123,True
pin,3.0,75.0,0.21369616873214542,-0.19571919576125169,descend,0.0548,2.7553,True,True,-90.0,49.564,True
pin,3.0,75.0,0.21369616873214542,-0.19571919576125169,approach,0.1478,3.2082,True,True,90.0,89.4115,True
pin,3.0,90.0,0.21369616873214542,-0.19571919576125169,descend,0.0653,2.3688,True,True,-90.0,49.6495,True
pin,3.0,90.0,0.21369616873214542,-0.19571919576125169,approach,0.1641,2.9676,True,True,-90.0,89.3418,True
pin,3.0,105.0,0.21369616873214542,-0.19571919576125169,descend,0.0738,1.8736,True,True,-90.0,49.7166,True
pin,3.0,105.0,0.21369616873214542,-0.19571919576125169,approach,0.1774,2.6735,True,True,-90.0,89.3975,True
pin,3.0,120.0,0.21369616873214542,-0.19571919576125169,descend,0.0795,1.3667,True,True,-90.0,49.7601,True
pin,3.0,120.0,0.21369616873214542,-0.19571919576125169,approach,0.1864,2.4132,True,True,-90.0,89.4332,True
pin,3.0,135.0,0.21369616873214542,-0.19571919576125169,descend,0.0818,1.0641,True,True,-90.0,49.778,True
pin,3.0,135.0,0.21369616873214542,-0.19571919576125169,approach,0.1902,2.2862,True,True,-90.0,89.4473,True
pin,3.0,150.0,0.21369616873214542,-0.19571919576125169,descend,0.0807,1.2265,True,True,-90.0,49.7693,True
pin,3.0,150.0,0.21369616873214542,-0.19571919576125169,approach,0.1883,2.3513,True,True,-90.0,89.4402,True
pin,3.0,165.0,0.21369616873214542,-0.19571919576125169,descend,0.0761,1.6978,True,True,-90.0,49.7339,True
pin,3.0,165.0,0.21369616873214542,-0.19571919576125169,approach,0.181,2.5775,True,True,-90.0,89.4111,True
pin,3.0,180.0,0.21369616873214542,-0.19571919576125169,descend,0.0684,2.2115,True,True,-90.0,49.6741,True
pin,3.0,180.0,0.21369616873214542,-0.19571919576125169,approach,0.169,2.8711,True,True,-90.0,89.3624,True
pin,3.0,195.0,0.21369616873214542,-0.19571919576125169,descend,0.0585,2.6415,True,True,-90.0,49.5942,True
pin,3.0,195.0,0.21369616873214542,-0.19571919576125169,approach,0.1535,3.1378,True,True,90.0,89.3805,True
pin,3.0,210.0,0.21369616873214542,-0.19571919576125169,descend,0.047,2.9264,True,True,-90.0,49.4997,True
pin,3.0,210.0,0.21369616873214542,-0.19571919576125169,approach,0.1361,3.307,True,True,90.0,89.4772,True
pin,3.0,225.0,0.21369616873214542,-0.19571919576125169,descend,0.035,3.0326,True,True,90.0,49.5121,True
pin,3.0,225.0,0.21369616873214542,-0.19571919576125169,approach,0.118,3.3327,True,True,90.0,89.5841,True
pin,3.0,240.0,0.21369616873214542,-0.19571919576125169,descend,0.0233,2.9457,True,True,90.0,49.6273,True
pin,3.0,240.0,0.21369616873214542,-0.19571919576125169,approach,0.1007,3.1907,True,True,90.0,89.6943,True
pin,3.0,255.0,0.21369616873214542,-0.19571919576125169,descend,0.013,2.6672,True,True,90.0,49.7369,True
pin,3.0,255.0,0.21369616873214542,-0.19571919576125169,approach,0.0852,2.876,True,True,90.0,89.8002,True
pin,3.0,270.0,0.21369616873214542,-0.19571919576125169,descend,2.6003,2.2133,True,True,90.0,51.5199,True
pin,3.0,270.0,0.21369616873214542,-0.19571919576125169,approach,0.0723,2.4023,True,True,90.0,89.8938,True
pin,3.0,285.0,0.21369616873214542,-0.19571919576125169,descend,0.0053,1.6137,True,True,90.0,49.9089,True
pin,3.0,285.0,0.21369616873214542,-0.19571919576125169,approach,0.0624,1.8043,True,True,90.0,89.9687,True
pin,3.0,300.0,0.21369616873214542,-0.19571919576125169,descend,0.0085,0.9098,True,True,90.0,49.9588,True
pin,3.0,300.0,0.21369616873214542,-0.19571919576125169,approach,0.056,1.1543,True,True,90.0,90.018,True
pin,3.0,315.0,0.21369616873214542,-0.19571919576125169,descend,0.011,0.1993,True,True,90.0,49.9777,True
pin,3.0,315.0,0.21369616873214542,-0.19571919576125169,approach,0.0534,0.6924,True,True,90.0,90.0382,True
pin,3.0,330.0,0.21369616873214542,-0.19571919576125169,descend,0.0092,0.6603,True,True,90.0,49.9694,True
pin,3.0,330.0,0.21369616873214542,-0.19571919576125169,approach,0.0547,0.9541,True,True,90.0,90.0282,True
pin,3.0,345.0,0.21369616873214542,-0.19571919576125169,descend,0.0064,1.3869,True,True,90.0,49.9286,True
pin,3.0,345.0,0.21369616873214542,-0.19571919576125169,approach,0.0599,1.5865,True,True,90.0,89.9884,True
pin,6.0,0.0,0.21369616873214542,-0.19571919576125169,descend,0.0332,4.0722,True,True,90.0,49.6554,True
pin,6.0,0.0,0.21369616873214542,-0.19571919576125169,approach,0.0336,4.1113,True,True,90.0,89.5392,True
pin,6.0,15.0,0.21369616873214542,-0.19571919576125169,descend,0.02,5.0636,True,False,,,False
pin,6.0,15.0,0.21369616873214542,-0.19571919576125169,approach,0.0525,5.1382,True,False,,,False
pin,6.0,30.0,0.21369616873214542,-0.19571919576125169,descend,0.0116,5.7235,True,False,,,False
pin,6.0,30.0,0.21369616873214542,-0.19571919576125169,approach,0.0778,5.8287,True,False,,,False
pin,6.0,45.0,0.21369616873214542,-0.19571919576125169,descend,0.0285,6.0065,True,False,,,False
pin,6.0,45.0,0.21369616873214542,-0.19571919576125169,approach,0.1095,6.1512,True,False,,,False
pin,6.0,60.0,0.21369616873214542,-0.19571919576125169,descend,0.0528,5.8974,True,False,,,False
pin,6.0,60.0,0.21369616873214542,-0.19571919576125169,approach,0.1458,6.1073,True,False,,,False
pin,6.0,75.0,0.21369616873214542,-0.19571919576125169,descend,0.0779,5.4124,True,False,,,False
pin,6.0,75.0,0.21369616873214542,-0.19571919576125169,approach,0.184,5.7337,True,False,,,False
pin,6.0,90.0,0.21369616873214542,-0.19571919576125169,descend,0.1008,4.6011,True,True,-90.0,49.3786,True
pin,6.0,90.0,0.21369616873214542,-0.19571919576125169,approach,0.2204,5.1057,True,False,,,False
pin,6.0,105.0,0.21369616873214542,-0.19571919576125169,descend,0.1194,3.5552,True,True,-90.0,49.5114,True
pin,6.0,105.0,0.21369616873214542,-0.19571919576125169,approach,0.2513,4.3468,True,True,-90.0,88.9654,True
pin,6.0,120.0,0.21369616873214542,-0.19571919576125169,descend,0.132,2.4507,True,True,-90.0,49.5981,True
pin,6.0,120.0,0.21369616873214542,-0.19571919576125169,approach,0.2726,3.6518,True,True,-90.0,89.0304,True
pin,6.0,135.0,0.21369616873214542,-0.19571919576125169,descend,0.1372,1.7448,True,True,-90.0,49.6336,True
pin,6.0,135.0,0.21369616873214542,-0.19571919576125169,approach,0.2817,3.2958,True,True,-90.0,89.0563,True
pin,6.0,150.0,0.21369616873214542,-0.19571919576125169,descend,0.1346,2.1311,True,True,-90.0,49.6158,True
pin,6.0,150.0,0.21369616873214542,-0.19571919576125169,approach,0.2771,3.4803,True,True,-90.0,89.0436,True
pin,6.0,165.0,0.21369616873214542,-0.19571919576125169,descend,0.1244,3.178,True,True,-90.0,49.5459,True
pin,6.0,165.0,0.21369616873214542,-0.19571919576125169,approach,0.2596,4.0944,True,True,-90.0,88.9912,True
pin,6.0,180.0,0.21369616873214542,-0.19571919576125169,descend,0.1076,4.2705,True,True,-90.0,49.4277,True
pin,6.0,180.0,0.21369616873214542,-0.19571919576125169,approach,0.2316,4.858,True,True,-90.0,88.9012,True
pin,6.0,195.0,0.21369616873214542,-0.19571919576125169,descend,0.0859,5.1732,True,False,,,False
pin,6.0,195.0,0.21369616873214542,-0.19571919576125169,approach,0.1966,5.5465,True,False,,,False
pin,6.0,210.0,0.21369616873214542,-0.19571919576125169,descend,0.0613,5.7749,True,False,,,False
pin,6.0,210.0,0.21369616873214542,-0.19571919576125169,approach,0.1585,6.0159,True,False,,,False
pin,6.0,225.0,0.21369616873214542,-0.19571919576125169,descend,0.0364,6.0135,True,False,,,False
pin,6.0,225.0,0.21369616873214542,-0.19571919576125169,approach,0.1212,6.1762,True,False,,,False
pin,6.0,240.0,0.21369616873214542,-0.19571919576125169,descend,0.0153,5.8617,True,False,,,False
pin,6.0,240.0,0.21369616873214542,-0.19571919576125169,approach,0.0878,5.9784,True,False,,,False
pin,6.0,255.0,0.21369616873214542,-0.19571919576125169,descend,0.0154,5.3246,True,False,,,False
pin,6.0,255.0,0.21369616873214542,-0.19571919576125169,approach,0.0602,5.4093,True,False,,,False
pin,6.0,270.0,0.21369616873214542,-0.19571919576125169,descend,0.0291,4.4375,True,True,90.0,49.5981,True
pin,6.0,270.0,0.21369616873214542,-0.19571919576125169,approach,0.0393,4.4898,True,True,90.0,89.4819,True
